t,$0$,$0.5\beta^\star$,$0.8\beta^\star$,$0.9\beta^\star$,$\beta^\star$,$\frac{\beta^\star + \beta_{c}}{2}$,$\beta_{c}$,$\beta_t$
183,0.560857076585438,0.3050304233601328,0.07515604538463028,0.015992196433201055,0.0003598749760566756,0.000366957308020252,0.9999629861553658,0.0003598704226781699
184,0.5569945950090829,0.30113659178302826,0.07352310353058776,0.015507063783004364,0.00035961597421666175,0.0003661179007097347,0.9998546274310729,0.00035961184872436214
185,0.5531343642980285,0.29728316196872934,0.0719261190038025,0.015037647797233338,0.00035978460307495584,0.0003660756419433539,0.9998561684093765,0.0003597804991764434
186,0.5492781103843498,0.29346732960681315,0.07036048047091595,0.014579220277659618,0.00036189490921053973,0.0003680242376319631,0.999964359973854,0.00036189101513989935
187,0.5454250414253481,0.28969141913093216,0.06882834158376404,0.01413411798833212,0.00036340452508027956,0.00036897531498475834,0.999859418918336,0.00036340095016203276
188,0.5415761882502576,0.28595608434114683,0.06732990858278703,0.013703019902611547,0.00036594922866089357,0.00037135028454356465,0.999861099752918,0.0003659455702756413
189,0.5377316679040681,0.2822615955996786,0.06586507471595937,0.013286289051897115,0.0003675093461045642,0.0003729012372653356,0.9999657138342164,0.00036750572018868355
190,0.533892174022014,0.27860625358123264,0.06443215315084488,0.012882838833795507,0.0003691228330459501,0.0003746394582816161,0.9998647234824528,0.00036911911836305775
191,0.5300581893777437,0.27498978870538393,0.06302927154954256,0.01249073543274631,0.00036953949658578665,0.0003753924406712362,0.9998665996057652,0.00036953550718525093
192,0.5262315872712601,0.27141319700681277,0.061657332494195076,0.012111180371853311,0.0003689843314996638,0.00037509193548077106,0.9999670202420421,0.0003689803290049867
193,0.5224120229460327,0.2678760305092805,0.06031520914708226,0.011743320507550564,0.0003670488429584259,0.000373033023921561,0.9998704958143408,0.0003670450417791343
194,0.5185986707488686,0.2643786262939804,0.05900300366037323,0.01138764718349688,0.0003648108523169629,0.0003703500173035113,0.9998724708805194,0.00036480727113905005
195,0.5147915048887529,0.26091900341592517,0.057718365431233494,0.011042122943640105,0.00036254568787245467,0.00036764370102240437,0.9999683000584069,0.00036254254907809347
196,0.5109932069370829,0.2574978554482213,0.05646087948689582,0.010706316374770772,0.00036070510208394396,0.00036529702538439993,0.9998763262153978,0.00036070240514123134
197,0.507202792444632,0.25411593883985695,0.05523140144981841,0.010381469767602326,0.00035920162020807513,0.0003634413407319121,0.999878105877478,0.00035919910865916396
198,0.5034214475188705,0.2507726761358837,0.05402871561931327,0.010066660566684236,0.0003574690452678657,0.0003609785335938394,0.9999694845005913,0.0003574671203477812
199,0.49964916616689564,0.2474668911448675,0.052851299786332295,0.009760548257685554,0.00035503686606405894,0.000357854728056493,0.9998813134853876,0.0003550354116696786
200,0.4958861139326479,0.2441975790138284,0.05169768817543606,0.009461825051429255,0.00035346733056633336,0.00035554952895960505,0.9998827747250505,0.00035346614888863713
201,0.4921335380649097,0.24096682244495346,0.05056946340755412,0.009172278941179024,0.000353327407238571,0.00035461207917489627,0.9999705777718509,0.00035332674605799685
202,0.4883899211217246,0.23777531167874275,0.04946761496109546,0.008893404338435227,0.0003512822055805037,0.00035202209925597113,0.9998854071174145,0.00035128193504823567
203,0.48465794232288173,0.2346204236350513,0.0483893563436806,0.008622897439075723,0.00035053076667424616,0.0003512376091723992,0.9998865810179466,0.000350530470569461
204,0.4809379856920667,0.23150100796356154,0.04733271216921058,0.008358744509773907,0.000348940295518524,0.0003491134748133825,0.9999716032305529,0.00034894037067607236
205,0.4772268648438954,0.228417751511164,0.04629801449306884,0.008101358445815623,0.0003475827767237954,0.00034686694297830724,0.9998886420065324,0.0003475833787174897
206,0.47352916792789895,0.22537240348035037,0.04528705395224314,0.007852938011897423,0.000347292413492886,0.00034637647853458096,0.9998896270708953,0.00034729303635136987
207,0.4698445836729038,0.22236157835679904,0.04429580843891324,0.007609530026403276,0.00034730402939108244,0.00034607131839594664,0.9999725326275293,0.0003473048996062405
208,0.46617208407246963,0.21938675075863523,0.043325489722655625,0.007372526154979136,0.00034749807792378755,0.0003459515725754122,0.9998916546349177,0.00034749919159888316
209,0.46251221229333034,0.21644915891634614,0.0423781148621195,0.007144598361303568,0.00034838236424343804,0.00034728850924469477,0.9998927321887086,0.0003483832187258968
210,0.4588646618864132,0.21354758010330932,0.04145233159704617,0.006924874773274433,0.00034795760224419996,0.00034710457035450336,0.9999734669925233,0.0003479584561145058
211,0.455230378625768,0.21068137660877212,0.04054695557107628,0.006712267042337935,0.00034650190977293356,0.0003456062651517093,0.999895227487431,0.0003465028897871452
212,0.4516109552557511,0.2078501742369691,0.0396613408031344,0.0065063482537378115,0.00034578968305438903,0.00034506423274938635,0.9998966662788018,0.0003457905333705519
213,0.4480048336890885,0.20505296761669,0.03879428549950241,0.006305993329954478,0.00034587243646879985,0.00034548405881501277,0.9999745080462543,0.00034587322823304245
214,0.44441289126403566,0.2022889605572853,0.037944741588975456,0.006110350324928927,0.00034867929840704095,0.00034857067209133417,0.9998997758432941,0.0003486800864033283
215,0.44083522853934426,0.19955969834945364,0.03711414719105942,0.005920926562538064,0.00035121189521053535,0.0003518419313596955,0.9999013828789269,0.00035121224515603653
216,0.4372727727776187,0.19686494863374626,0.036302605471429314,0.0057382504695927174,0.0003529515678909193,0.0003543195324753556,0.9999755631390398,0.00035295166231729276
217,0.43372606764894406,0.1942023715028362,0.035507133194517634,0.005559530197700404,0.00035592585415518944,0.00035790735287688963,0.99990461641284,0.00035592579260286343
218,0.4301943684394352,0.19157463568845592,0.03473078092213047,0.005388026937836529,0.0003577998062921022,0.0003603942295076148,0.9999062215968898,0.0003577993827785687
219,0.4266780609427991,0.18897936392269046,0.0339712718094394,0.005221887854722985,0.00035920056864278396,0.0003626161403807382,0.9999766204308111,0.0003591998934204858
220,0.4231779839042307,0.18641694120510113,0.03322842631124198,0.00506090599325688,0.00035863027617014364,0.0003625170120209176,0.9999093111652222,0.00035862956473873387
221,0.41969460116351004,0.183886361030708,0.03250145633568214,0.004904616484009532,0.00035881357471211235,0.00036320034577839056,0.9999107337998516,0.00035881262934199423
222,0.4162267826058016,0.18138798048116178,0.03179050875470121,0.004753235939950502,0.0003588444038088825,0.00036407078065745586,0.9999776479650139,0.0003588432275329011
223,0.41277626932734696,0.17892056295885217,0.031093738203346738,0.004605016612769149,0.0003595272020385996,0.00036525201853404587,0.9999132772154254,0.00035952594014028276
224,0.4093444649692986,0.17648444285714807,0.030411972266701188,0.004460862160735104,0.0003596727624799384,0.0003657128928756584,0.9999144010712656,0.0003596712885330083
225,0.4059293050585499,0.17408071730501776,0.029746700846184346,0.004322778227867439,0.0003580618107893331,0.00036408630256007455,0.9999785769504532,0.000358060392493671
226,0.40253066828783357,0.17170624254671768,0.02909439917033995,0.004187456862567556,0.00035738449343571,0.00036301111432580907,0.9999165785208697,0.000357383316124092
227,0.3991485937809084,0.169362737077647,0.028456827735605927,0.00405660519039248,0.00035652426056376175,0.00036220299664484624,0.9999176361208072,0.00035652298018746034
228,0.39578544612370775,0.1670505032154747,0.027834601576359475,0.003931310925799108,0.00035338887128663485,0.0003589023491445913,0.9999795196294292,0.0003533876845440186
229,0.39243938995670913,0.1647672682019092,0.02722532460918629,0.0038094110512903235,0.00034995119536071663,0.0003546824954418734,0.9999196616967349,0.0003499504185047399
230,0.38911011517089183,0.16251209667919556,0.02662784077478468,0.003689724575068268,0.000348909706991976,0.0003531745846927398,0.99992066239471,0.0003489090613246397
231,0.3858003312258563,0.16028709420249757,0.026043969661392545,0.0035740715077541606,0.000347993239589331,0.0003517439980217852,0.9999803998130788,0.00034799279518060093
232,0.382508963341212,0.15809130057917625,0.02547330633692677,0.003462402976976224,0.00034615786802017065,0.0003490084233567263,0.9999228015195086,0.00034615780261235373
233,0.37923402322743044,0.1559215088130054,0.024912261740785518,0.003351147125160785,0.0003465099677254644,0.00034895580747222734,0.9999239628144209,0.00034650995567941223
234,0.3759793454798578,0.15378175625839371,0.024365066391010437,0.0032447513489531512,0.0003469692999691619,0.0003491223992321563,0.9999812839997094,0.00034696936576672987
235,0.37274367345590637,0.1516702842796584,0.023830311564186014,0.0031421751474206903,0.00034642112997237756,0.0003479407747175251,0.9999263887916013,0.00034642145149314937
236,0.36952731510285497,0.1495873209999885,0.023308578414677084,0.0030443784667751137,0.00034591635388695017,0.0003472824758773981,0.9999276283853038,0.00034591660446124715
237,0.3663287635073462,0.14752993326218536,0.022796301245202873,0.0029476367641404566,0.0003468635485431039,0.0003483329105765855,0.9999821372521988,0.00034686372190703067
238,0.36314967748251137,0.14549973215946857,0.022295081715030383,0.0028536155116435746,0.0003484390971769541,0.0003497859256063891,0.999930226307585,0.00034843938516046047
239,0.3599906362082008,0.14349679744364802,0.02180503627580501,0.002762663464410053,0.000350216666598395,0.0003518311640537296,0.999931474082138,0.00035021679328113754
240,0.3568509634624654,0.14152110838988446,0.021327069019714467,0.002676040271346412,0.0003516528672398334,0.00035371892647801577,0.9999829749538346,0.0003516527804163141
241,0.3537312060429862,0.13957191431070123,0.020860143886547132,0.0025928595193783176,0.00035246467612863033,0.0003548033455587871,0.999933919071901,0.0003524644845983163
242,0.3506293527069929,0.1376470227293445,0.020402121209802237,0.002511063138109792,0.00035281706873923735,0.00035553735715501206,0.999935076565782,0.00035281668568829894
243,0.3475477460988285,0.1357480053404252,0.019954227004447347,0.0024317929907751554,0.0003533296805886745,0.00035663206902646294,0.9999837716614667,0.0003533291139632267
244,0.3444859579189437,0.13387416522960494,0.019515867695261757,0.0023546129975282183,0.0003530124013420976,0.0003567656237860541,0.9999371752984307,0.0003530117653745019
245,0.34144346821335325,0.1320247532303499,0.019086466293379557,0.0022789914518273964,0.00035102829403623186,0.00035456402818219836,0.9999381270140856,0.0003510277290991705
246,0.33842162783394925,0.1302007531526558,0.018667121745782625,0.002206404048711749,0.0003506294025720422,0.0003541833573185989,0.9999845045113264,0.00035062887714882375
247,0.33541905957423285,0.12840066461882957,0.01825670724175911,0.0021361307574886824,0.00035255602048357124,0.0003563329556599868,0.9999398029536197,0.00035255550511691325
248,0.332436770514688,0.1266249597232473,0.01785560104606227,0.0020684038811325917,0.00035511998794486593,0.00035908101991896033,0.9999405466296427,0.00035511936640058607
249,0.32947337280462624,0.1248720859008409,0.01746249616137486,0.0020024261139260572,0.00036078106898400835,0.00036523258111844834,0.999985155545155,0.0003607803241127491
250,0.3265309382298282,0.12314351627266083,0.017078639703373314,0.0019387107877960287,0.0003636831920378148,0.00036884253638861937,0.9999419009975161,0.0003636822700688174
251,0.3236070385128082,0.12143632635460706,0.016701127453311097,0.001874589157901284,0.00036497574845110407,0.00037052098795000956,0.9999425678317033,0.00036497460372733305
252,0.32070523107693977,0.11975444513389263,0.016334353815966412,0.0018149896058985873,0.00036511368031584925,0.00037114246787447476,0.9999857708765034,0.00036511236936716404
253,0.31782261725538785,0.11809439779031183,0.01597508360239812,0.0017568861036277627,0.0003661082383888434,0.0003727998149559907,0.9999440483688092,0.0003661067773241247
254,0.3149613996471066,0.11645777675454012,0.015624648339757068,0.0017015100767163985,0.00036471208436329673,0.00037166450121015407,0.9999448244503989,0.0003647104825299478
255,0.31211869468090836,0.11484170550182361,0.015280428565863821,0.0016463410568467484,0.0003630754901212502,0.0003702057232434023,0.99998641151458,0.00036307387450705607
256,0.3092970237445752,0.11324830230918947,0.01494452457087933,0.0015938716572319867,0.00036142280379056885,0.00036861571698995816,0.9999465294629915,0.00036142129008054125
257,0.30649501484094077,0.11167602199993844,0.014615643438255697,0.0015427638103677468,0.00035972586574170367,0.0003662984139210455,0.9999474567434938,0.0003597245076598964
258,0.3037136370314646,0.11012527873241924,0.014294095897008138,0.001493441136628991,0.0003582980901619826,0.0003645510348841082,0.9999870655602235,0.000358296861911961
259,0.30095142098985217,0.10859446335160522,0.013978364103969262,0.0014444064085482053,0.0003583636574849041,0.00036425183526031025,0.9999493195486039,0.00035836263550957556
260,0.298210845052475,0.10708591394087931,0.01367096717936601,0.0013980241386523631,0.0003553315417023249,0.0003604292490708459,0.9999502607949755,0.00035533070826483025
261,0.2954897251429935,0.10559745632622593,0.013370206535667213,0.0013532951961736513,0.000354001868544124,0.0003586718767977292,0.9999876849843955,0.0003540011578626522
262,0.29278912722299316,0.10412938333620747,0.013076080716471126,0.0013097553824603298,0.0003504261944640302,0.00035440268435088203,0.9999521053831834,0.0003504257517380182
263,0.29010776191475063,0.10268075286078276,0.012788062810780359,0.0012672752794255957,0.00034659109431792623,0.0003493534566881118,0.999952973035725,0.00034659094520214136
264,0.2874474637758986,0.10125241639646243,0.012506713370345954,0.0012266347543007927,0.00034386872318459386,0.00034592117274788204,0.9999882668881982,0.00034386874235558536
265,0.28480689379659524,0.09984357743777246,0.012231752526165157,0.0011875621576545744,0.0003403191804291216,0.00034142322774186637,0.9999545827692623,0.0003403195257385928
266,0.2821863082548805,0.09845392424636905,0.011962903233068287,0.001150291968109283,0.0003393615059892792,0.0003394525817623833,0.9999553110496837,0.0003393620920517537
267,0.279584790432635,0.09708209668021339,0.01169862133138042,0.0011128693251512619,0.0003387186342860242,0.00033815904993672423,0.9999888039176429,0.00033871941517961976
268,0.2770017539981286,0.09572717447422609,0.011437777459867777,0.0010739134501330347,0.00033985219466078676,0.0003387458496786199,0.9999565879827903,0.00033985321689107274
269,0.27444111140482397,0.09439325569737268,0.011184918381451843,0.001038234146849018,0.0003412023441369973,0.0003400678439454214,0.9999571807626938,0.0003412032841212041
270,0.27189940047988814,0.09307695288720247,0.010937220330032122,0.0010031241884363889,0.0003412400478679839,0.00033994435570315786,0.9999892928775976,0.0003412409968776963
271,0.26937688188707565,0.09177785688362339,0.010694051774765241,0.0009685937844061964,0.00034239075648093896,0.0003410844390299341,0.9999582345336323,0.00034239179649216996
272,0.2668759274224405,0.09049843657510422,0.010458106769541545,0.0009370271615230634,0.0003438751532464073,0.0003429619361189132,0.9999587243736404,0.0003438760207945562
273,0.2643940767083543,0.08923640730551145,0.010227634346479181,0.0009070480152586754,0.0003450944269484644,0.0003446528187873887,0.9999897402148833,0.0003450951333743808
274,0.2619316017118889,0.08799143566445496,0.010002089244617499,0.000878045778241346,0.0003453676410591904,0.00034520919513382833,0.9999596914906993,0.0003453683494437582
275,0.2594891489699769,0.08676401404188014,0.009781997429281611,0.0008505673344096538,0.0003444074336885495,0.0003445516104033749,0.9999601957569347,0.0003444080264110806
276,0.2570650042142707,0.08555194075641555,0.00956501338891265,0.00082245487897706,0.00034432915217985063,0.0003445220076617101,0.9999901733316674,0.00034432970454613594
277,0.2546613285539768,0.08435740316651998,0.009353382017863109,0.0007952717786355677,0.00034367676188530583,0.00034411498254005834,0.999961242409047,0.0003436773137819073
278,0.25227619930805945,0.08317859735043487,0.00914577772484412,0.0007691148705378086,0.00034544748521578164,0.00034651327360376964,0.9999618068279483,0.00034544783169120286
279,0.24991099173353537,0.08201639207210583,0.008942910991645084,0.0007437457763336122,0.0003473113916111134,0.0003489907043603268,0.9999905908262986,0.0003473115281480296
280,0.2475657388573277,0.08087116638244668,0.008745652176727296,0.0007202440773649814,0.000348823360951466,0.00035086957697033855,0.999963026853994,0.0003488234623418782
281,0.24523905213066136,0.07974140047741925,0.008552743341710141,0.0006983930572997991,0.0003499609452728101,0.0003523052332585494,0.9999636693004079,0.000349960957439846
282,0.24293091242773152,0.07862660190775711,0.008363468688601525,0.0006771065956984057,0.0003511145086522517,0.00035372209103905894,0.9999910254612422,0.0003511144457943135
283,0.2406413135829379,0.0775263809444413,0.008177215248546792,0.000654868782520267,0.00035269100512370455,0.00035602629532073576,0.9999650015039453,0.00035269080521723914
284,0.23837173014985844,0.07644249873765079,0.00799608048163614,0.0006336084909152674,0.0003527157500411602,0.00035658464778687147,0.9999656629544814,0.0003527153719319245
285,0.2361189532334235,0.07537135210442675,0.007816499023783327,0.0006105654134609216,0.00035487597040536896,0.0003595211249413604,0.9999914585283708,0.00035487536368716686
286,0.2338855989939351,0.07431538884105766,0.007640839481625064,0.0005879590472895545,0.0003553386500080751,0.0003607369491816017,0.9999669407334161,0.00035533791566038286
287,0.23167286440197687,0.07327624172990482,0.007471508242764599,0.0005690384099031606,0.00035581991236000124,0.0003612507668638827,0.9999675358504493,0.0003558191169391224
288,0.22947745456522103,0.07225066226747362,0.007305594239331354,0.000551058147416467,0.0003556950471538806,0.00036105122440181753,0.9999918802180048,0.0003556942791296024
289,0.22730133970954627,0.07123984225568716,0.0071438911237785944,0.0005342495403235961,0.00035569407726732756,0.0003613667062684284,0.9999685932623761,0.00035569327139406854
290,0.225143727861294,0.07024300102438938,0.006985727185356158,0.0005180382335115426,0.0003547275472211268,0.00036067427282962603,0.999969032679652,0.00035472660975258054
291,0.22300392998100332,0.06925974618288905,0.006831009571586102,0.0005031890140606011,0.00035529097734434615,0.0003613270776340328,0.9999922366414815,0.00035529001751718195
292,0.22088206342495934,0.06828965678395639,0.006679161912313659,0.0004891066155297105,0.00035705377512473883,0.00036324735194551703,0.9999697960238696,0.00035705285494529626
293,0.2187771361565016,0.06733153610415328,0.0065288223146142,0.00047366991878360965,0.0003600568746535344,0.0003662915883699871,0.9999701346500534,0.00036005593006664064
294,0.2166905501480455,0.06638691674036062,0.006381645917170476,0.0004577770585722025,0.00036177290026819593,0.0003679161737192715,0.9999925489674065,0.0003617719118302321
295,0.21462265322857704,0.06545594818493357,0.006238050278904255,0.0004422729200855277,0.0003627725067528513,0.00036902626851924455,0.9999707531804867,0.00036277147826327215
296,0.21257147039676116,0.0645367609592604,0.006096454030918703,0.00042749223743761435,0.0003655523440885148,0.00037211436446111347,0.9999710409595377,0.00036555120112992623
297,0.21053790441206693,0.063630111003702,0.005957521183624053,0.0004133861879183819,0.000369376800431973,0.00037641146888257155,0.9999928148043815,0.0003693754378456889
298,0.20852399713886113,0.06273831860138286,0.005824199518583515,0.0004028467925175627,0.00037406881652763476,0.00038165431182060004,0.999971618964171,0.000374067262554698
299,0.20652718593006109,0.061858774503837456,0.005694042343055495,0.00039211008983850126,0.00037617299816215593,0.00038432826952912365,0.9999719187344996,0.0003761712500772364
300,0.2045479203247376,0.06099156692801708,0.005566971757895385,0.00038178647324803864,0.0003761145126574509,0.0003848509608978774,0.9999930602420977,0.00037611256493031776
301,0.2025847293987314,0.06013494017855892,0.005441157461447466,0.00037203097604900944,0.0003784810463967193,0.0003876070472636117,0.9999725918651303,0.0003784790237372123
302,0.20063878477655067,0.05929011000670209,0.005317629509317769,0.00036121758098235944,0.00038008823355418304,0.00038962046026737204,0.9999729395838142,0.00038008613705776473
303,0.1987094941354532,0.05845633144219832,0.005195826135916708,0.0003504212324499394,0.00038195211393130305,0.0003919478882953765,0.9999933039235559,0.00038194986196677923
304,0.19679868723585536,0.05763580961344786,0.005078455453653885,0.0003422537161929843,0.00038377935082492196,0.0003942431704797354,0.9999737150873061,0.00038377699723029965
305,0.19490333198248125,0.056825305524974355,0.0049623421222027815,0.0003341616757965424,0.0003851743793393556,0.0003958410531518429,0.9999741083279355,0.00038517199258569497
306,0.19302568148118676,0.05602688943630689,0.004849402543230511,0.00032588798036673004,0.00038520724203033494,0.00039606084097311184,0.9999935497370304,0.0003852047877540187
307,0.1911656557666484,0.055240660790379724,0.004740251495571051,0.00031832074260767346,0.00038278981637031756,0.0003934227297053461,0.9999748248232959,0.0003827874773417755
308,0.18932103487160323,0.05446440545682768,0.004632716860205319,0.00031124047144255574,0.00038040484502272604,0.00039057900761149396,0.9999751572548067,0.0003804026785047715
309,0.18749494558096005,0.053701043864573354,0.004529887770012968,0.0003074120479293715,0.0003782235302947844,0.0003880316197329748,0.9999937622793947,0.0003782214806516434
310,0.1856839950616728,0.052947481614317116,0.004428898297864067,0.0003037645884185923,0.00037540626921454747,0.00038427940569783417,0.999975717261697,0.0003754045030175139
311,0.18388829516894165,0.0522029613938248,0.004328368433956296,0.0003006784427560631,0.00037428961805162624,0.0003822571465772716,0.9999759366281354,0.00037428807428666625
312,0.1821092313057843,0.05146929874943899,0.004230209646264458,0.0002971985539526806,0.00037226605375971896,0.00037959027710013306,0.9999939319033333,0.0003722646364470294
313,0.18034631121685707,0.05074592915160308,0.004134220158389771,0.00029316927257474215,0.0003690149168238689,0.00037498758178321386,0.9999763277704523,0.00036901385694886827
314,0.1785997598129122,0.05003320014746255,0.0040410766317558805,0.00029155408620341465,0.00036779238405934875,0.00037265236627472014,0.9999764964089533,0.00036779158176709854
315,0.17686828479141198,0.04932954155161715,0.003948951876139755,0.00028880939746815415,0.00036560505009107335,0.0003696006542039492,0.9999940928072618,0.00036560447777536756
316,0.17515347038421591,0.04863676966095028,0.003860015498307333,0.00028617211710816866,0.00036228401731764676,0.00036488853263131693,0.9999768138298152,0.00036228381748813987
317,0.1734534294140127,0.04795310300447556,0.0037726287491795345,0.00028502826356146583,0.00036021814031448495,0.0003619472506875116,0.999976985632455,0.0003602181335235949
318,0.1717679288964276,0.047277771146017486,0.003685765960560606,0.00028333488932615346,0.0003586468407502274,0.00035938581086152017,0.9999942612132436,0.0003586471108784198
319,0.17009939502336324,0.04661328362226499,0.0036020438413837874,0.00028182484433360473,0.00035629471447982275,0.00035593910310594977,0.9999773303375492,0.0003562953038026927
320,0.16844601954181537,0.04595831201855364,0.003520589990923674,0.00027982102670720234,0.000352857284042064,0.0003518429108696734,0.9999775245879386,0.0003528580087996773
321,0.16680791290770583,0.04531269972775964,0.003441490776304287,0.0002804965041477325,0.00035113985008144907,0.000349295920569693,0.9999944331979888,0.0003511407723977732
322,0.16518412059435766,0.04467549082344641,0.0033637484220516967,0.0002825760654019593,0.00035231817404821417,0.00034973828159132317,0.9999779673012218,0.0003523193108216448
323,0.16357509967814762,0.044046565715040696,0.0032866845153813828,0.0002847761827661199,0.00035413481712789734,0.000351717718903367,0.9999782059659537,0.000354135867777444
324,0.161981220403378,0.0434268653539924,0.0032116568359714854,0.00028596294635211333,0.0003546028206794177,0.000351867201524436,0.9999946016997049,0.0003546039068737576
325,0.16040251395875066,0.042816358696750816,0.003138908300620952,0.00028696047907935757,0.0003555834968321124,0.0003528036546160214,0.9999787052327364,0.0003555846146161742
326,0.15883689264755213,0.04221282122290352,0.003065938888391405,0.00028588104190042257,0.00035542960615219895,0.0003532351519512693,0.999978962149707,0.00035543056833703407
327,0.15728743805094925,0.04161946825166489,0.0029963406076592806,0.0002856380818877156,0.00035407726298019774,0.00035209779580666894,0.9999947626069742,0.00035407814851656327
328,0.15575165378648048,0.04103388591054107,0.002927916149872193,0.00028611838214728644,0.0003524245820117472,0.00035048637241098937,0.999979482229416,0.00035242552880028136
329,0.15423003276569358,0.04045622649559323,0.0028608520547139635,0.00028749321728645754,0.0003525789262827821,0.00035114032270808855,0.9999797239664215,0.0003525797830127363
330,0.15272218051007533,0.039886359198101226,0.002794886241677983,0.0002892773840335009,0.00035318198909103324,0.00035185661128771305,0.9999949108521067,0.0003531828099271403
331,0.15122883680576413,0.03932482031900787,0.0027306548284203964,0.00028974055564763096,0.0003529890338135396,0.00035174083153530965,0.9999801514412319,0.00035298990123442363
332,0.14974871781714516,0.03877060752608994,0.0026675076407712125,0.00029237249917936657,0.00035522563535623163,0.0003544826425164121,0.9999803406449668,0.00035522636531174206
333,0.1482824056002145,0.038223902245569305,0.0026051464548493557,0.0002943219596274516,0.00035687482003288315,0.00035661605015962193,0.9999950384296843,0.0003568753926728858
334,0.14683025404620664,0.037685310117841,0.002544579496053271,0.0002951079519362645,0.00035776612713857834,0.0003582120954372915,0.999980649000294,0.0003577665469434902
335,0.14539222748111127,0.03715489534619414,0.0024861006765096467,0.00029379561222948896,0.0003566306528360952,0.0003576629676011086,0.9999807664217006,0.00035663092943447473
336,0.14396757351527453,0.036632095096152825,0.0024294208314059175,0.00029354542778798714,0.0003554009862810261,0.00035682808092053645,0.9999951452191475,0.0003554011879736181
337,0.14255462170000738,0.03611464960118938,0.0023717371769747956,0.00029398285383679964,0.00035446552806235994,0.0003561425300958456,0.9999809621418997,0.00035446570460640565
338,0.14115732334761374,0.03560680387504619,0.0023175936588825377,0.0002937739675745402,0.0003522570032755646,0.00035418534434008436,0.999981037034323,0.00035225715588037385
339,0.13977149085738488,0.035104540422024724,0.0022632334389751877,0.00029409832455020416,0.00035029711383677964,0.000352303523196943,0.999995242625461,0.0003502973281996278
340,0.1383999906578728,0.0346105343778318,0.0022115240849004346,0.00029447151085743674,0.0003483033390115301,0.0003498292671763551,0.9999811773882404,0.0003483037484639206
341,0.13704091469332322,0.034123150410586056,0.002161017068636169,0.00029674780749105637,0.00034971202542054725,0.000351523246063716,0.9999812444322793,0.0003497123581569725
342,0.135694178578794,0.033641876806715106,0.0021105309241530447,0.00029757250465483085,0.00034913996483037374,0.00035104889996632576,0.9999953238646426,0.0003491402681856906
343,0.13435899416359265,0.03316591563638298,0.00205925695993697,0.0002985017131231039,0.00034827989400294454,0.00034966503063775354,0.99998143033029,0.0003482803943737185
344,0.13303829251135663,0.03269856853081123,0.002011096295041332,0.00029950282439953306,0.00034765700461036403,0.00034877167957439784,0.9999815658460429,0.00034765759782761616
345,0.13172898128398675,0.032236457381175324,0.0019627130545800645,0.0003010986534796192,0.0003488305317782349,0.00034997907926507144,0.9999954267562293,0.0003488310895631112
346,0.13043323183224007,0.03178205125496235,0.0019168600273114442,0.00030319699623346024,0.00035095902867666984,0.000352405886732176,0.999981931382861,0.00035095955399886867
347,0.1291499699744867,0.031334615255873874,0.001872805950263095,0.0003043263964759443,0.0003509971499477082,0.0003526903283726826,0.9999821550799302,0.00035099761340489315
348,0.12787711243441494,0.030891559799483905,0.0018278200573639085,0.0003054138980314043,0.00035189741193480083,0.00035396875321706237,0.9999955791553008,0.00035189775101090185
349,0.12661829697244673,0.03045648937683199,0.00178552385832927,0.0003053673957758125,0.0003508918583591986,0.00035299938142592,0.9999826625955806,0.00035089223998386037
350,0.12537092500292812,0.030027233411037683,0.0017440974874517513,0.0003058535531596349,0.00034984107148294265,0.00035176191802517695,0.9999829135185747,0.0003498414962380809
351,0.12413544105788815,0.02960378306424316,0.001703358543735963,0.00030698693208624096,0.00035003276200321775,0.0003522101167880054,0.9999957364964611,0.00035003311172553895
352,0.12291123026611862,0.029185806888151783,0.001663097447883541,0.00030853662796954246,0.00035113600987303934,0.00035371670910569486,0.9999834121757966,0.00035113632521056
353,0.12169798549029139,0.028772697462980244,0.0016223685058617992,0.00030953871412448165,0.00035152987841161656,0.0003543264513646603,0.9999836559906621,0.0003515301730468293
354,0.1204975881429362,0.02836673050830091,0.0015837767231379233,0.0003102575020262447,0.0003509888682123251,0.00035390768707554954,0.9999959005896452,0.00035098909351886963
355,0.11930941699268166,0.027967325912263093,0.0015472489059385071,0.0003109847082127069,0.0003502724689233366,0.0003529440420958625,0.9999840834166591,0.00035027274775092866
356,0.11812984785607444,0.027570714896661876,0.001508590491901783,0.0003115539436304354,0.0003501508018498704,0.00035258453520729783,0.9999842687278077,0.00035015112985907693
357,0.11696402757666566,0.027182017651537545,0.0014730764547680232,0.0003117322702700468,0.00035011240228570434,0.0003529861001954297,0.999996043323979,0.00035011260877214025
358,0.11580798885585795,0.02679744434470321,0.0014373814410237914,0.0003134545155299521,0.00035187000692526196,0.0003552735418647905,0.9999846068339645,0.0003518701509367207
359,0.11466507304415616,0.02642045018171492,0.0014046453229360593,0.00031404007239524623,0.00035099326737122826,0.00035432953584146686,0.9999847713281678,0.00035099341513958186
360,0.11353268345733135,0.026048555421845202,0.0013728387549811246,0.00031479280437761935,0.0003504975681413225,0.00035391661026978964,0.9999961907380898,0.00035049763865327465
361,0.11240958150879267,0.025680079057216244,0.0013399278521710333,0.00031564205407131246,0.00035013149310408106,0.0003533411922797524,0.9999850754575961,0.00035013163625998453
