t,$10^{-2.0}$,$10^{-2.4}$,$10^{-2.8}$,$10^{-3.2}$,$10^{-3.6}$,$10^{-4.0}$
240,0.034872580260825514,0.014319258326312732,0.0060693591420892595,0.002429059735434219,0.0009617606863276815,0.000370697803094098
241,0.0344617498301174,0.014237599823373727,0.006114717752529649,0.002433507148108923,0.0009605958434186428,0.0003717638045617007
242,0.03446475483383154,0.014201430331915753,0.00615542892158356,0.0024342902620573805,0.0009608590254927045,0.00037204801296869403
243,0.034573550019110326,0.01423535354616744,0.006144946900572363,0.0024243812928983594,0.0009627786888967515,0.00037161750542511206
244,0.035162782958007135,0.01424975586829811,0.006126452032794235,0.002407140994416273,0.0009671511198378589,0.00037108708150737895
245,0.03505810073148593,0.014255133243715865,0.0061529091353962695,0.002390140979741178,0.0009708258740125814,0.00036854216959941223
246,0.034771240456032415,0.014279093099368624,0.006139947863659988,0.0023707436067653114,0.0009737348673751353,0.0003684248412513537
247,0.0347217601807649,0.014325033406571874,0.006116684836558162,0.002360351432848044,0.0009726214224552671,0.00036870597267969887
248,0.0348949776261514,0.014283555713025252,0.006116083561734476,0.0023511709912709517,0.0009684622324029576,0.0003672776565991495
249,0.03494876554476683,0.014261317039956272,0.006095281092105248,0.002352707575627332,0.0009620351020175878,0.00036764574738000103
250,0.034943008141158555,0.014253248865557892,0.006055805901573082,0.0023400089395130903,0.0009594893567198425,0.0003676732730590344
251,0.03491702435874908,0.014295752029519927,0.006021568990531851,0.002335136581558044,0.0009589969925043859,0.0003667742827373586
252,0.03495957196402321,0.0143226885297503,0.005990723237732573,0.0023290578195895835,0.0009595156846348099,0.0003686834697604266
253,0.03516071380892994,0.014307935645461768,0.005967933364973702,0.0023238848611961357,0.0009577091429910473,0.00036973834484626037
254,0.03521341212517266,0.014355074175687628,0.0059355534728092385,0.002316730544831417,0.0009567078740385214,0.0003688760362602996
255,0.03539077944567622,0.014404051911268345,0.005895975441659845,0.002323450807070002,0.0009606146355755409,0.0003682672161408379
256,0.03559952820766481,0.014429205930567745,0.005837749267242859,0.002330394486926728,0.0009643691510684517,0.0003670014146434216
257,0.03602111430001543,0.014464557436221565,0.005788093008336879,0.002326936950844213,0.0009628132548931961,0.000368320646709276
258,0.03635117017388794,0.014483153817740254,0.00576785794545353,0.0023300179873345693,0.0009608698637446128,0.00037047500180157646
259,0.03677220528462002,0.014533863008197229,0.005759130915734419,0.002323342117023735,0.0009653111675945819,0.00037140339507380843
260,0.036973903384529334,0.014633754202752798,0.005772236973768649,0.002320956756039275,0.0009621145767812097,0.0003730582331873349
261,0.03689748230757487,0.01460310818390313,0.005771038069057205,0.0023200614548311398,0.0009605197373525837,0.00037358389183959965
262,0.03679295450697045,0.014597132303316327,0.005775196067288016,0.002319070826843809,0.000963787211597486,0.0003754410462733615
263,0.037036945279867714,0.014680430227875914,0.005785112741744685,0.00231475595253166,0.0009591866027892003,0.0003766623529146295
264,0.03722587095559259,0.014724973208771548,0.005802457642442199,0.0023106178641298394,0.0009536295070453822,0.00037664841360333934
265,0.03743756104483862,0.01471736820619044,0.005822496345562014,0.0023198563843418196,0.0009498027650009701,0.000376326679280366
266,0.03763931023915284,0.014767427267347593,0.005892347673835956,0.0023178256965452337,0.0009473349384553864,0.0003755925121891187
267,0.037681383612511304,0.014827253738372013,0.005948215078776265,0.0023291155332198416,0.0009381719748059836,0.00037566568711789585
268,0.03631364569473823,0.014959659068212748,0.006009790661074608,0.002339708091371393,0.0009326077489875245,0.0003732260140084326
269,0.036343851816825895,0.01501890998274594,0.006080775220725528,0.0023423860910365634,0.0009305079956538889,0.00037179607592038383
270,0.037556246025182094,0.01504947783353573,0.006123824137350991,0.0023502628295171565,0.0009274700301325549,0.0003701349073055371
271,0.036760376731060355,0.015038793821442253,0.006152933832124102,0.0023488463007476416,0.0009210898174697352,0.0003700825935557032
272,0.03560847075086337,0.01501219715264131,0.006164949866458271,0.0023454970346949437,0.0009165603709460602,0.0003695084120897226
273,0.035558879024130706,0.014976335141597704,0.006162783130211708,0.002339344375453572,0.000909799853154353,0.000369370964168791
274,0.03533186686745882,0.014847011962817269,0.006160429012415398,0.0023213923491860198,0.0009032760265695998,0.0003693449943599455
275,0.03588861234241759,0.014726875402219935,0.006162960290709457,0.0023052211412117113,0.0009037957694780562,0.00036977735469645944
276,0.036874994981957586,0.014691584311908942,0.006147699886578541,0.002298030493665325,0.0009056674941683989,0.000373097796790221
277,0.03493290758714009,0.01461708490023251,0.00615121935823879,0.002302415617411258,0.0009103163693918194,0.0003749652765572437
278,0.03445198439228105,0.014570199145959594,0.00611389635974396,0.0023061529633365556,0.000918346446549985,0.00037507417258686996
279,0.03406606767298342,0.014540052825650336,0.006111138101030596,0.002310058195762253,0.0009224193764115866,0.0003759228312738961
280,0.035023540937805714,0.014520270942929868,0.006105121835742229,0.0023119063044631473,0.0009269172232095213,0.00037617719242621445
281,0.03458178969416189,0.014533225047022265,0.006120375863989477,0.0023130248834410693,0.0009260010545317839,0.00037592042974707996
282,0.03356540488205971,0.014596158728752933,0.0061155465041764015,0.0023105389988557364,0.000924246016751107,0.00037468608847054295
283,0.033679498471502894,0.014575087967358574,0.006117686214186792,0.002304998541635424,0.000927420599010312,0.00037445064192348607
284,0.03368242101588065,0.014556083116158674,0.0061015779915768375,0.0022898511227706533,0.0009315567369159801,0.00037513192521584877
285,0.0337818566032199,0.014590252890667444,0.006052006795361156,0.0022849001739284423,0.0009354852683550664,0.000375433757839667
286,0.03407855504094228,0.014638252248336793,0.006027568461486098,0.002280431438927727,0.0009332535856981478,0.0003742010619156281
287,0.03392262933207119,0.014659930510666544,0.006004051285365173,0.0022819354609656113,0.0009322801578730568,0.0003743595704635887
288,0.03391823124801696,0.014615241146063798,0.006006950111349386,0.0022739054335014323,0.0009313168960848983,0.000373016453418208
289,0.033272883968766064,0.01463826297898959,0.005997661594086409,0.0022733313793868084,0.0009348965573745034,0.00037295209125666674
290,0.03359538183641155,0.014686640697260321,0.005986780482540318,0.002269295402166534,0.0009355737874187446,0.00037471456365623204
291,0.03278209936398099,0.014692982314522507,0.005973572958935087,0.002265482220206636,0.0009358702530024496,0.00037729894446910175
292,0.03363359906016191,0.014743004826730539,0.005974070383441289,0.0022735920275096274,0.0009348539018905811,0.0003788229503389398
293,0.03298601438213611,0.014719298062523723,0.005960092514600856,0.0022867732239711777,0.0009278958922581772,0.0003773534033524115
294,0.032723983888861885,0.014702469494696908,0.005938813746744106,0.002289151851474503,0.0009262643093606767,0.0003747093745388511
295,0.03258157789857735,0.014703691520591552,0.0059440083997494755,0.0022894367080689196,0.000918719237726885,0.00037377595344364887
296,0.03271862716761505,0.014731933538535587,0.005942812628989255,0.0022831608683280503,0.0009152502527650766,0.0003715070527186372
297,0.03420686944864238,0.014831343714937375,0.005968847865962975,0.0022710568989353697,0.0009109536668845148,0.0003689994273758778
298,0.03232064225058795,0.014912838865035565,0.005943376445471914,0.0022799595045876796,0.0009105704033076865,0.00036900548530546627
299,0.03280369054890239,0.014925098194384031,0.005909893138414631,0.002293104897474378,0.0009114496174053635,0.00036895351610241806
300,0.03247380221235331,0.014822506037527822,0.005875048726055149,0.002302554627755559,0.0009107923266574045,0.00036826232285954336
301,0.03279773596362358,0.01475371605298557,0.00582492867790828,0.0023164240295865104,0.0009128787544081844,0.00036873733999613514
302,0.033035528432579064,0.014776797518269113,0.005783495903712641,0.002323231616651662,0.0009136141318592495,0.00036949927159163413
303,0.032753940178360225,0.014769512007786338,0.005739160579110293,0.0023142385032230606,0.0009207488257229422,0.0003706018654523778
304,0.03384143399741027,0.01477196318867144,0.005683903546580862,0.0023135178850193804,0.0009258953476482668,0.00036931820921153627
305,0.03344389102066505,0.01469973277282314,0.005629292680235764,0.002310353009127387,0.0009255013835765267,0.0003698224371014083
306,0.03488608228227908,0.014620046013653078,0.005595449226985265,0.002310752658087687,0.000927566856005472,0.00037073995739990624
307,0.03512406351793368,0.014569290298978707,0.005587910049106331,0.0023057224722984222,0.000930470225944076,0.00036985532824722925
308,0.03532119835395683,0.014517279768583715,0.005569807369566641,0.0023045782235277578,0.000930119629746721,0.00036796885148450734
309,0.03687763286727195,0.014419665386232164,0.005589437012109287,0.0022987925314615406,0.0009311431719148057,0.0003655015327304065
310,0.035642450810676955,0.014375828550433626,0.005623565764038846,0.0022979170363889613,0.0009319474863097655,0.00036407371221294793
311,0.036785166721045974,0.01430452226194026,0.005617121745178399,0.0022863550107498887,0.0009307752843092747,0.00036150713872360666
312,0.0365116009685493,0.014304800970048678,0.005613719195203173,0.002279969074995896,0.0009287821232976246,0.0003632003883126369
313,0.036080498470586704,0.014221129721608985,0.0056138514530314374,0.0022800625076862084,0.0009309842640676981,0.0003628423194296183
314,0.037507921034799004,0.014172114607571798,0.005586929559030025,0.002277138093015718,0.0009304534062999027,0.00036223625195921444
315,0.037283642877423244,0.014150599479026168,0.005571528999918453,0.002280023128404626,0.0009267481119250442,0.00036020955734561715
316,0.03618472265807919,0.014094835237753754,0.0055799043650289135,0.0022949625776761927,0.0009252612495094562,0.0003584161975762698
317,0.03871390742966895,0.014099204067749806,0.0055479657116102405,0.002322736666391627,0.0009223239692598837,0.00035845907892392885
318,0.03640966938416106,0.014178866521871098,0.005531454809889556,0.002336644832102128,0.0009209095226898631,0.00035889745669471926
319,0.03605137451018078,0.014283528333914781,0.005509365974944443,0.002344287939149579,0.0009145282273844224,0.00035803862603601326
320,0.03584163870424152,0.01438542532860839,0.005509945283071087,0.0023529939535647656,0.0009074139335380779,0.00035785328643469957
321,0.03493683430791219,0.014442785156008286,0.005533533750158811,0.0023580568070227124,0.0009038691268267523,0.00035699704498978676
322,0.03489770754371526,0.014431175078336623,0.005561199147282579,0.0023675613931880175,0.0009037959642264222,0.0003566494240222823
323,0.034472535619991355,0.014538302401874731,0.0055752002716690004,0.0023604955720522487,0.0009082007753204786,0.000359265293080067
324,0.033403749783831635,0.014616657794886752,0.005621296256591977,0.0023689210307601613,0.0009180996600182064,0.00035900344949793154
325,0.0331486838081391,0.014624725907401156,0.0056380938843443775,0.002356433345050789,0.00092368637997984,0.00035857842798405577
326,0.033163231745820594,0.014537156740912638,0.005670263557165493,0.0023502050586098086,0.000924211321816259,0.00035876406069614437
327,0.03282824178000248,0.014444883950813016,0.005696661138925406,0.0023611654158500477,0.0009230962686083295,0.00035883861497542843
328,0.03290604332038658,0.014492727339047086,0.00570435670109218,0.0023590075894320307,0.0009244022918561837,0.0003571460762208528
329,0.033737775354986475,0.014486211339695736,0.005690734008402458,0.002355513869432972,0.0009263987585860053,0.00035831289196141527
330,0.03311057794019961,0.014493012038016891,0.005703539917320533,0.002353133415089172,0.0009255508951126949,0.00036062240514001404
331,0.034279524505249286,0.014478764539506753,0.005695366300025753,0.0023615415110936856,0.0009263581564618546,0.0003606972013657055
332,0.0337477146568891,0.014430262112645417,0.00569333163447374,0.002381398883920722,0.000927805650995068,0.00036178467613230295
333,0.03430276819886237,0.014438313267584994,0.005706622881712657,0.002394474776844781,0.0009307258391690479,0.0003627045061533651
334,0.03441970349187652,0.014467065176915758,0.005706691427465247,0.002403049467381012,0.0009334656386873156,0.00036361016180933486
335,0.03408448156003319,0.014516766163447617,0.005687231108987462,0.002415856127025396,0.0009347678908857008,0.0003629013125710918
336,0.034185403126555255,0.014556074365598477,0.005692542132116674,0.002419250836531359,0.0009348346067269087,0.00036421297540955726
337,0.03417011788278163,0.014526271017617795,0.005732280415474636,0.002432303436398206,0.0009363998240545973,0.00036463105627749593
338,0.03495384151622891,0.014587916563294171,0.005765651816939578,0.002437071026783992,0.0009450794749161221,0.00036682314359941535
339,0.03414819556907151,0.014704997087906353,0.005778733472639624,0.002430787909667575,0.0009498426943418449,0.0003689316196731273
340,0.033951537129835764,0.014748658097492857,0.005830386686260239,0.0024140902345254267,0.0009531819677390605,0.00037136999932416907
341,0.03416076194300831,0.014748740944819773,0.005895922757625715,0.0023959343030337927,0.0009573024060404462,0.0003726497103302782
342,0.033640885024205675,0.014740737541021752,0.005966695336729674,0.002384449060274715,0.000957528686015969,0.0003742863015742779
343,0.033424344631968736,0.014669362304272232,0.006017548488038561,0.0023751831536466,0.0009568400975770963,0.00037529936630398346
344,0.033358197118619724,0.014627953411896938,0.00605174547221207,0.0023570174393449453,0.0009530376543391076,0.0003761729972113313
345,0.03331934939510797,0.014610608741806386,0.0060702486294744815,0.002341267430885653,0.0009452910340041424,0.00037719493834865927
346,0.03366851655001976,0.0145458486437452,0.006094097252954616,0.002337115099407805,0.0009349492236750644,0.0003785261683613931
347,0.03323183351422556,0.014536074995918098,0.006128072528390319,0.00233641216112864,0.0009270103900622819,0.00038053311183485687
348,0.03405961424404705,0.014473800646065661,0.00614565037353629,0.002329358873424488,0.000913253546795037,0.00038260553531656213
349,0.0351145469345767,0.014410487048117588,0.006134448004665017,0.0023293177300897257,0.0009030859312405628,0.00038509501306532515
350,0.03368570439826778,0.014438635811348981,0.0060723445486209286,0.002319863782193301,0.0009028812480035449,0.00038792726171216164
351,0.033720756181581435,0.014484689998504743,0.00601195305226837,0.002315366131076612,0.0009040668947177695,0.00039099020206395543
352,0.03362643532349777,0.014579544322765321,0.006002089232200284,0.0023180763966018864,0.0009115566731012856,0.00039648360602829785
353,0.03354525949405506,0.014744346030314515,0.005991677928527216,0.0023233598155007265,0.0009125007362214894,0.00039972462063419986
354,0.03365878219009067,0.014817031375694959,0.00596765726813291,0.002329592864173472,0.000912047023259174,0.0004019622720665155
355,0.03347519703027019,0.014806944715760433,0.0059448836458157565,0.0023456753884103466,0.0009129826455035173,0.00040154853974226347
356,0.03324386632438147,0.014740094804931762,0.005920021314690023,0.0023494499129411584,0.0009102025372009313,0.0004014385930347484
357,0.03325987565781923,0.014665303439484866,0.005909544823662062,0.0023492288604723506,0.0009063313834101072,0.00040192868209484905
358,0.033323728209074706,0.014586878502856452,0.005884081299823414,0.002348803567316245,0.0009041475457051034,0.0004034848884230809
359,0.034021987490793715,0.014604871088003084,0.005871873368072829,0.0023460852500138143,0.0009027790724763858,0.00040567693920513093
360,0.034608573907962514,0.014577188460797901,0.005886491759542715,0.0023476837721956136,0.0009007388951595395,0.0004079617600521791
361,0.03318672157163961,0.014488996967642526,0.00589982207129925,0.002352366332349594,0.0008984773884965703,0.00040898149555613963
362,0.03316998772479005,0.01436633758137348,0.00589471604072093,0.002347851640466883,0.0008954442838903395,0.0004098989164941761
363,0.03342123517608586,0.014242700836559395,0.005899171592377742,0.002341310111298782,0.0008952329304167154,0.0004100781277699359
364,0.034547317888840905,0.01413492765320474,0.005892490280041184,0.0023320250791307572,0.000894687550220826,0.00041053246288051443
365,0.033561414846902005,0.01411656842783008,0.005844871208058039,0.002317389006490405,0.000893827535035323,0.00041219804219110186
366,0.033377098301768535,0.014143105904308518,0.005804162962514766,0.002306402769769927,0.0008902413237971761,0.0004118383154424905
367,0.03383225028623397,0.014154779359022244,0.005786962802157625,0.002297801024626816,0.0008904756080703235,0.00041067907891709774
368,0.033760292072762974,0.014185247700579664,0.005794793959370905,0.0022792052493768064,0.0008875892514234489,0.00040841298867810307
369,0.03408895554863659,0.014185063893645081,0.005799595983932276,0.0022678391386316355,0.000886008423462716,0.00040636310325811617
370,0.03496274191942303,0.014248998140213414,0.005809484992617274,0.0022658787624351743,0.0008871467854745204,0.0004032023232192906
371,0.03436059925435868,0.01427570686910509,0.005806194891976646,0.002272606699611675,0.0008895384352482482,0.0003995510746986537
372,0.03439088770012545,0.014282584912452344,0.005791982152089818,0.00227706569961086,0.0008929945020450052,0.00039711556724446594
373,0.034967204415791715,0.014298232077313055,0.005785765046329,0.002288951059345559,0.0008957832804179477,0.00039221233314115563
374,0.034761838804254014,0.014350667718097244,0.0057737164641633405,0.002290495906590521,0.0009000198363023751,0.00038764334002591667
375,0.03489022118479585,0.01437809511247123,0.005754396159314189,0.0022913609501003357,0.0009048210032927767,0.0003842301106518651
376,0.03534265551009764,0.014517653368729618,0.0057403537834334484,0.0022946751814453326,0.0009091054871280689,0.00037969750911410793
377,0.03469914292828011,0.014710700441836993,0.005747633159431012,0.0022985932150222255,0.0009130258201398781,0.00037435038991781
378,0.03452741273173479,0.014841268385884987,0.005750449205707408,0.002311974888547277,0.0009152235890250409,0.00037034644603409477
379,0.0339697923021058,0.0149412293440745,0.005740020520957892,0.0023258453793450116,0.0009153990228126563,0.00036554998884196144
380,0.03376095550933234,0.014942916887139,0.005702479195945932,0.0023392864175358985,0.0009163086220180094,0.00036281255854818986
381,0.034436772985739945,0.014258703000552653,0.005681659231512067,0.0023533959377391293,0.0009116687622827609,0.0003619314765707244
382,0.0332735572830631,0.014247781565009724,0.005715368556158234,0.002362480775558009,0.0009086058277099846,0.0003610067934744492
383,0.032723961197086295,0.014717454200405931,0.005742270400422178,0.0023580131374033577,0.0009059069485923881,0.00036044838917407006
384,0.03229758294529177,0.01521832897032564,0.005759918307520759,0.0023538297871434325,0.00090196905295485,0.0003600847439958105
385,0.03223245194173075,0.014992051717549125,0.005801690753936947,0.002347461430730284,0.0009052744516580859,0.000360298305191287
386,0.032845957320460584,0.01383177918745923,0.0058247314819487375,0.0023411532578010417,0.0009072400343114913,0.0003592590436652562
387,0.03396826495672884,0.013764970042028885,0.005840335424144728,0.0023554383701005913,0.0009154542832304149,0.00036080755846109653
388,0.03356599748336209,0.013736191401808425,0.005887316094776768,0.002356308006446141,0.0009213096160801495,0.000363033762709971
389,0.0319540599062527,0.014732483287235061,0.005904316587030309,0.002338281508197657,0.0009238808166296868,0.00036692365301142836
390,0.03198101209030175,0.01462068080372691,0.005913161522945829,0.0023198770009266088,0.0009239732389003907,0.0003711337480971126
391,0.032052909434559275,0.0138335808146687,0.005923566817169077,0.002312006634986289,0.000924692033862018,0.0003751143842704449
392,0.031856914263503844,0.013771347509673187,0.005909032611027078,0.002304253675185163,0.0009242157117506837,0.0003780719520493859
393,0.031408981759269795,0.01389026518096057,0.005922049740559828,0.0023083428269049036,0.0009246620077232022,0.0003799432876387498
394,0.03141014293805974,0.013832567400386953,0.00591386498887904,0.0023150534878528385,0.0009264205199409947,0.0003810726343769635
395,0.03132819664791828,0.013578475531185802,0.005937744581187455,0.002323060766907613,0.0009243489872320327,0.0003822558007508367
396,0.03183747907561712,0.013495720407575832,0.00591589982649996,0.0023276113140707206,0.0009295653827769882,0.00038376008323954517
397,0.03293601421774264,0.013390308918574303,0.005901532505273857,0.002322214311887472,0.0009307877852691545,0.00038357566268718295
398,0.03199131437792913,0.013314577360491702,0.005891576241742749,0.002322705417378437,0.000931248185019423,0.0003837993178029152
399,0.03230273205842855,0.013310102372732217,0.005894710185030489,0.002328147300840802,0.0009321129772759196,0.0003822863150182548
400,0.03188850957038149,0.013232040869452837,0.005904055224511099,0.002336338346552977,0.0009326940535100926,0.0003822755200436945
401,0.03277912760756841,0.01380415441231047,0.0059217885545757454,0.002338022716691223,0.0009366173908878248,0.00038119415835994675
402,0.03259713957634854,0.014031372354360968,0.005916382460147224,0.0023295705160402587,0.0009421275677032163,0.00037980419773858784
403,0.032240749498135435,0.0133555671316387,0.005886904187903559,0.0023230000955975017,0.0009516286061474847,0.00037783810006394896
404,0.032179741150119096,0.013560416447003724,0.005856964090862277,0.0023306562432292223,0.0009585855243091403,0.0003765722290661555
405,0.03224594052652908,0.013555811863734423,0.005840670703636975,0.0023320904912188445,0.0009635194358919755,0.000375875945006653
406,0.03264369876204358,0.01398396132657985,0.005890114370907372,0.002331386065474967,0.000968376632031996,0.00037322374824337216
407,0.0341306082254325,0.014335485092930166,0.0059164674139208385,0.0023385660895935767,0.0009728703730375503,0.00037223373578792166
408,0.03464789551817842,0.014023237121920055,0.005932488274829194,0.0023523143696843178,0.000979568054689245,0.000373998985729972
409,0.03368007805510235,0.013601784354909836,0.005928945023704147,0.002367234053645359,0.0009820328605275493,0.0003762333407048748
410,0.035762068500211845,0.014230198066253428,0.005911240615112625,0.0023875364666780087,0.0009771591157547081,0.00037791012587508576
411,0.03464615405688097,0.013690531629702758,0.005883188852857826,0.002394212076744094,0.0009740794061942198,0.0003772768978536223
412,0.03541014548235582,0.014418643708105621,0.005869874249751399,0.0024028349550349326,0.0009720979163908056,0.0003757458635449145
413,0.03769023809726306,0.014302830230219728,0.005875491101871518,0.002410112620220788,0.0009689765941626188,0.0003738197885783557
414,0.03494761595762313,0.013950351132677632,0.005900650903728773,0.002417117731602941,0.0009616148919582316,0.00037316454854593426
415,0.03478124157235259,0.014074243543754493,0.005882749416188793,0.002420198850781386,0.0009564703215524526,0.0003723685160136644
416,0.03460999065030257,0.014028913320498286,0.005864811733076764,0.002411226138549989,0.0009478937327987851,0.0003725245492338299
417,0.0347627390764933,0.01447224367160085,0.005848931903648043,0.002402350507360616,0.0009418914869800692,0.0003735913491491521
418,0.0356885572917347,0.014132172083528448,0.005851402929024633,0.002391835416590027,0.0009340812217076753,0.0003738681137943004
419,0.03405773875405143,0.014263553640180284,0.0058421098455901125,0.0023877000495266983,0.0009316880057700762,0.00037258174406300124
420,0.033951300173710265,0.014140377295545617,0.005827754396944537,0.002374993216980648,0.0009349031011231146,0.0003718763941431684
421,0.03414893433927486,0.014018313349223816,0.005809974530101355,0.0023546006265634197,0.0009420149946269674,0.00037151430826844997
422,0.03498475480429109,0.014494291579616675,0.0057989107282135745,0.0023432444868061787,0.0009434050889002205,0.0003701880188772572
423,0.03450094530376014,0.01390917575497211,0.005809804486724851,0.00232517142639645,0.000944712282551508,0.0003694430203385771
424,0.03418273921617238,0.01386316943603707,0.005842138659953018,0.0023215792816078116,0.000939008889542004,0.00036784347867689876
425,0.034406684128405134,0.013786812481730729,0.005861620765138645,0.0023259559564038908,0.0009343216999933547,0.0003663931088215089
426,0.03574771225572105,0.0138390869752926,0.0058897191321964065,0.0023304934546441243,0.0009305006121924388,0.0003650260141059081
427,0.035492507084354884,0.01418674511628843,0.00592397113110669,0.002336558547709997,0.0009244779564383291,0.0003625091353807083
428,0.0348858775282659,0.014241832746048696,0.005928794672220769,0.0023461319701160326,0.0009219576830657715,0.00036044653375527614
429,0.03496196669845124,0.014140960464909282,0.005957771271032872,0.0023505699543868346,0.0009170949030434592,0.00035940289260310437
430,0.03567844022343207,0.014106818830041837,0.005998392977301877,0.0023650877147051233,0.0009185306344644198,0.00035852465433628127
431,0.037188198278483554,0.014197392248951434,0.006024849656153194,0.002381648997610587,0.0009155367930981745,0.000358394842049751
432,0.037137563510320215,0.014277313491516655,0.006039972906846066,0.0023973825881933443,0.0009150637825409058,0.0003595437148359829
433,0.035130769786568206,0.014385737397458843,0.006036043892165499,0.00240658959352543,0.0009156234556910869,0.00036052884252490384
434,0.035027696606616664,0.014633011180323957,0.006057749150044452,0.0024153021735624047,0.0009164356612932616,0.0003612116604575254
435,0.0350816396002048,0.014992686160247477,0.006075461050880662,0.002430661010903031,0.0009129403391970638,0.0003611912760309457
436,0.03503585648922203,0.014982965528737928,0.006058948595282014,0.0024346496505357183,0.0009100833454292371,0.0003613570922618488
437,0.03540394428142283,0.014531219878713544,0.00606531135779681,0.0024393096734068517,0.0009045144536746181,0.0003632919451630228
438,0.03585032101808991,0.01453416629872069,0.006070478069915284,0.0024379470277912456,0.0009025765155584326,0.0003650224804821649
439,0.03577477094457298,0.01449266219002225,0.00604750056944156,0.0024279401844622263,0.0009028064696532068,0.0003647419319369554
440,0.03455045811342125,0.014415839968375335,0.006017340199014068,0.0024126864468758734,0.0009005129249034213,0.0003625777228973273
441,0.034685636019267295,0.014424654502468008,0.0059881284027427885,0.0023956897416622133,0.0008930476047310159,0.0003613496209312342
442,0.03515265207005342,0.014883355107310235,0.005950260582164594,0.0023835382405883853,0.0008945058886996357,0.0003602488805023579
443,0.036268239838758744,0.01430541929646563,0.005927334186641297,0.0023770894764854906,0.0008967494207616277,0.00036002958278295985
444,0.0350037786750455,0.014411989406070417,0.005936881252295382,0.0023625977757408263,0.000895999481935048,0.0003599055614456946
445,0.03517600735801261,0.014256075133524022,0.005957021039403402,0.002343213600708473,0.0008989159006349727,0.00035962254753055327
446,0.035133396652274294,0.014207348900291314,0.005980859277947499,0.002349911566791036,0.0008940886379467073,0.00035892866604035205
447,0.035904180312942235,0.01430250717740068,0.006008554451012108,0.0023623328952033455,0.0008978229154523448,0.0003583070836792467
448,0.03765594014685511,0.014163151449648533,0.0060270898253602465,0.002379083891034006,0.0008998418492364884,0.000358084328521545
449,0.03555584858795417,0.01416153518929744,0.006052629485044376,0.002394582832409997,0.0009014463513276857,0.00035875128076647065
450,0.03584763448332612,0.014227668649222277,0.0060324008851545844,0.002393860033777509,0.000904608818341518,0.00036051849621014393
451,0.035849672969600045,0.014495567043433487,0.006018044748140962,0.0023998789058632362,0.0009088237689349813,0.00036099544017683923
452,0.0362475141558177,0.014111727470032233,0.005992477840349763,0.0024017134808328373,0.0009092744308782108,0.0003616022766989044
453,0.03663567557831566,0.014295679392475084,0.005951224460910228,0.002390327365268674,0.000907656349858743,0.0003620287383602608
454,0.03626747837219402,0.014140103762672388,0.005954559986593731,0.002378883104253428,0.0009039239410776849,0.0003622048397545206
455,0.03645682854404061,0.014230822512539988,0.005987453965047754,0.0023726473257075355,0.0009012414028177711,0.0003620980836080103
456,0.03684979720305038,0.014931696555284356,0.00600176433627275,0.0023642808556936894,0.0009019803448702035,0.00036233424889030346
457,0.03740051658524433,0.014353362774132853,0.006055202686802409,0.002360860694033497,0.0009041484375771989,0.00036439029749900484
458,0.037455729232395193,0.01437528730518528,0.006076834748855203,0.002353483985826931,0.000896663350860166,0.00036724205966205534
459,0.03638620129720701,0.014405907693633804,0.006089182081088492,0.0023389829839279546,0.0008980819310457708,0.0003707134621445596
460,0.03650785143237265,0.014620354004365819,0.00612170842419331,0.0023230033207242086,0.0009004187820184246,0.0003734803316625879
461,0.03662410743173383,0.014553847371787342,0.006107645707965842,0.0023002236081698267,0.000898616698130577,0.00037503635314520197
462,0.03652330771099628,0.014614793289563827,0.006069898498388519,0.0022786689120126726,0.0009007847597275287,0.0003785154735897072
463,0.03665063222595929,0.014614588125116939,0.006029829410956504,0.0022723578837849025,0.0009037444941777176,0.0003787279106780403
464,0.03685772727256949,0.014870676084807856,0.005995085300133409,0.002262799549634688,0.0009014829329246191,0.0003771994050639348
465,0.0368332282090124,0.015318433205853585,0.005979810696813881,0.0022548332998722203,0.000896025372902254,0.0003781434098085959
466,0.0360030151895348,0.014689441851628593,0.005990832441407078,0.00224955839950897,0.000899028908592016,0.00037760341475538743
467,0.0355801413076502,0.01448911156172044,0.0059930899168589204,0.0022571887188144314,0.0009016624976330922,0.00037562120812172035
468,0.03573344722688076,0.014461619425001194,0.006022945273543975,0.0022487850376289244,0.000903618586423579,0.0003762587920260111
469,0.035359916179860805,0.01467673123607959,0.006064058249859256,0.002239232803638551,0.0009105796955067491,0.000375542778940584
470,0.03554372058458375,0.014482727258006483,0.006089529467517143,0.00225008449696344,0.0009145858384176624,0.0003768901300033678
471,0.03601859101891005,0.014445037582186392,0.006129149378340115,0.002275039094287953,0.0009133017174840836,0.0003770759069773719
472,0.036198529684950534,0.014509871889100797,0.006136310694737477,0.00229393931318888,0.0009114197751740329,0.0003776823261451621
473,0.035301337993035656,0.014889380386627595,0.006146882845894476,0.0023165853635800106,0.0009088098104302536,0.0003782497938023723
474,0.03530507786521386,0.014889943561405028,0.006158444268671427,0.0023364532816516777,0.0009043174820342138,0.0003786504163123602
475,0.035645309766892404,0.014905161541929448,0.006162255014539445,0.0023530532345866564,0.0009027790701068945,0.0003778080988460043
476,0.035461062970651325,0.01502994703706559,0.0061570025729943845,0.0023734976055883946,0.000902185482520644,0.00037517360859614345
477,0.035291826563214536,0.015186448778419556,0.006145431746179993,0.0024073989535551474,0.0009023274516217407,0.0003733655521468234
